SR_WL,S2A_SR_AV_B1,S2A_SR_AV_B2,S2A_SR_AV_B3,S2A_SR_AV_B4,S2A_SR_AV_B5,S2A_SR_AV_B6,S2A_SR_AV_B7,S2A_SR_AV_B8,S2A_SR_AV_B8A,S2A_SR_AV_B9,S2A_SR_AV_B10,S2A_SR_AV_B11,S2A_SR_AV_B12,,,,,,,,,,,,,,,,,,,,
1392,0,0,0,0,0,0,0,0,0,0,0.282510735,0,0,,,,,,,,,,,,,,,,,,,,
1393,0,0,0,0,0,0,0,0,0,0,0.190674065,0,0,,,,,,,,,,,,,,,,,,,,
1394,0,0,0,0,0,0,0,0,0,0,0.113070675,0,0,,,,,,,,,,,,,,,,,,,,
1395,0,0,0,0,0,0,0,0,0,0,0.05758005,0,0,,,,,,,,,,,,,,,,,,,,
1396,0,0,0,0,0,0,0,0,0,0,0.025134555,0,0,,,,,,,,,,,,,,,,,,,,
1397,0,0,0,0,0,0,0,0,0,0,0.0098214,0,0,,,,,,,,,,,,,,,,,,,,
1398,0,0,0,0,0,0,0,0,0,0,0.00385286,0,0,,,,,,,,,,,,,,,,,,,,
1399,0,0,0,0,0,0,0,0,0,0,0.0017495,0,0,,,,,,,,,,,,,,,,,,,,
1400,0,0,0,0,0,0,0,0,0,0,0.000872525,0,0,,,,,,,,,,,,,,,,,,,,
1401,0,0,0,0,0,0,0,0,0,0,0.0005326,0,0,,,,,,,,,,,,,,,,,,,,
1402,0,0,0,0,0,0,0,0,0,0,0.000362425,0,0,,,,,,,,,,,,,,,,,,,,
1403,0,0,0,0,0,0,0,0,0,0,0.00021796,0,0,,,,,,,,,,,,,,,,,,,,
1404,0,0,0,0,0,0,0,0,0,0,0.00012683,0,0,,,,,,,,,,,,,,,,,,,,
1405,0,0,0,0,0,0,0,0,0,0,0.000136065,0,0,,,,,,,,,,,,,,,,,,,,
1406,0,0,0,0,0,0,0,0,0,0,0.000143805,0,0,,,,,,,,,,,,,,,,,,,,
1407,0,0,0,0,0,0,0,0,0,0,0.000118415,0,0,,,,,,,,,,,,,,,,,,,,
1408,0,0,0,0,0,0,0,0,0,0,0.000099595,0,0,,,,,,,,,,,,,,,,,,,,
1409,0,0,0,0,0,0,0,0,0,0,0.00009311,0,0,,,,,,,,,,,,,,,,,,,,
1410,0,0,0,0,0,0,0,0,0,0,0.000135115,0,0,,,,,,,,,,,,,,,,,,,,
1411,0,0,0,0,0,0,0,0,0,0,0.00012833,0,0,,,,,,,,,,,,,,,,,,,,
1412,0,0,0,0,0,0,0,0,0,0,0.000099535,0,0,,,,,,,,,,,,,,,,,,,,
1413,0,0,0,0,0,0,0,0,0,0,0.000118095,0,0,,,,,,,,,,,,,,,,,,,,
1414,0,0,0,0,0,0,0,0,0,0,0.000060035,0,0,,,,,,,,,,,,,,,,,,,,
1415,0,0,0,0,0,0,0,0,0,0,0.000021685,0,0,,,,,,,,,,,,,,,,,,,,
1416,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1417,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1418,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1419,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1420,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1421,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1422,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1423,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1424,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1425,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1426,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1427,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1428,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1429,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1430,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1431,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1432,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1433,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1434,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1435,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1436,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1437,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1438,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1439,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1441,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1442,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1443,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1444,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1445,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1446,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1447,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1448,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1449,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1450,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1451,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1452,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1453,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1454,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1455,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1456,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1457,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1458,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1459,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1460,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1461,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1462,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1463,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1464,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1465,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1466,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1467,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1468,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1469,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1470,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1471,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1472,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1473,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1474,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1475,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1476,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1477,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1478,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1479,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1480,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1481,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1482,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1483,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1484,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1485,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1486,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1487,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1488,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1489,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1490,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1491,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1492,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1493,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1494,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1495,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1496,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1497,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1498,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1499,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1500,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1501,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1502,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1503,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1504,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1505,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1506,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1507,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1508,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1509,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1510,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1511,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1512,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1513,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1514,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1515,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1516,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1517,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1518,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1519,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1520,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1521,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1522,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1523,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1524,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1525,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1526,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1527,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1528,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1529,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1530,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1531,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1532,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1533,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1534,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1535,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1536,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1537,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1538,0,0,0,0,0,0,0,0,0,0,0,0.00000577,0,,,,,,,,,,,,,,,,,,,,
1539,0,0,0,0,0,0,0,0,0,0,0,0.00001693,0,,,,,,,,,,,,,,,,,,,,
1540,0,0,0,0,0,0,0,0,0,0,0,0.000043975,0,,,,,,,,,,,,,,,,,,,,
1541,0,0,0,0,0,0,0,0,0,0,0,0.00008905,0,,,,,,,,,,,,,,,,,,,,
1542,0,0,0,0,0,0,0,0,0,0,0,0.00015078,0,,,,,,,,,,,,,,,,,,,,
1543,0,0,0,0,0,0,0,0,0,0,0,0.000190705,0,,,,,,,,,,,,,,,,,,,,
1544,0,0,0,0,0,0,0,0,0,0,0,0.000274395,0,,,,,,,,,,,,,,,,,,,,
1545,0,0,0,0,0,0,0,0,0,0,0,0.00039868,0,,,,,,,,,,,,,,,,,,,,
1546,0,0,0,0,0,0,0,0,0,0,0,0.000535475,0,,,,,,,,,,,,,,,,,,,,
1547,0,0,0,0,0,0,0,0,0,0,0,0.00077709,0,,,,,,,,,,,,,,,,,,,,
1548,0,0,0,0,0,0,0,0,0,0,0,0.000996975,0,,,,,,,,,,,,,,,,,,,,
1549,0,0,0,0,0,0,0,0,0,0,0,0.0013073,0,,,,,,,,,,,,,,,,,,,,
1550,0,0,0,0,0,0,0,0,0,0,0,0.00178131,0,,,,,,,,,,,,,,,,,,,,
1551,0,0,0,0,0,0,0,0,0,0,0,0.00241673,0,,,,,,,,,,,,,,,,,,,,
1552,0,0,0,0,0,0,0,0,0,0,0,0.0034403,0,,,,,,,,,,,,,,,,,,,,
1553,0,0,0,0,0,0,0,0,0,0,0,0.00500006,0,,,,,,,,,,,,,,,,,,,,
1554,0,0,0,0,0,0,0,0,0,0,0,0.007382905,0,,,,,,,,,,,,,,,,,,,,
1555,0,0,0,0,0,0,0,0,0,0,0,0.01120043,0,,,,,,,,,,,,,,,,,,,,
1556,0,0,0,0,0,0,0,0,0,0,0,0.017449805,0,,,,,,,,,,,,,,,,,,,,
1557,0,0,0,0,0,0,0,0,0,0,0,0.026913285,0,,,,,,,,,,,,,,,,,,,,
1558,0,0,0,0,0,0,0,0,0,0,0,0.040807985,0,,,,,,,,,,,,,,,,,,,,
1559,0,0,0,0,0,0,0,0,0,0,0,0.0609303,0,,,,,,,,,,,,,,,,,,,,
1560,0,0,0,0,0,0,0,0,0,0,0,0.08937477,0,,,,,,,,,,,,,,,,,,,,
1561,0,0,0,0,0,0,0,0,0,0,0,0.127422895,0,,,,,,,,,,,,,,,,,,,,
1562,0,0,0,0,0,0,0,0,0,0,0,0.17771389,0,,,,,,,,,,,,,,,,,,,,
1563,0,0,0,0,0,0,0,0,0,0,0,0.240337115,0,,,,,,,,,,,,,,,,,,,,
1564,0,0,0,0,0,0,0,0,0,0,0,0.31207615,0,,,,,,,,,,,,,,,,,,,,
1565,0,0,0,0,0,0,0,0,0,0,0,0.39351756,0,,,,,,,,,,,,,,,,,,,,
1566,0,0,0,0,0,0,0,0,0,0,0,0.479951475,0,,,,,,,,,,,,,,,,,,,,
1567,0,0,0,0,0,0,0,0,0,0,0,0.566130035,0,,,,,,,,,,,,,,,,,,,,
1568,0,0,0,0,0,0,0,0,0,0,0,0.6488253,0,,,,,,,,,,,,,,,,,,,,
1569,0,0,0,0,0,0,0,0,0,0,0,0.726112205,0,,,,,,,,,,,,,,,,,,,,
1570,0,0,0,0,0,0,0,0,0,0,0,0.79619674,0,,,,,,,,,,,,,,,,,,,,
1571,0,0,0,0,0,0,0,0,0,0,0,0.85318766,0,,,,,,,,,,,,,,,,,,,,
1572,0,0,0,0,0,0,0,0,0,0,0,0.893764895,0,,,,,,,,,,,,,,,,,,,,
1573,0,0,0,0,0,0,0,0,0,0,0,0.917853425,0,,,,,,,,,,,,,,,,,,,,
1574,0,0,0,0,0,0,0,0,0,0,0,0.928511715,0,,,,,,,,,,,,,,,,,,,,
1575,0,0,0,0,0,0,0,0,0,0,0,0.931759915,0,,,,,,,,,,,,,,,,,,,,
1576,0,0,0,0,0,0,0,0,0,0,0,0.93202028,0,,,,,,,,,,,,,,,,,,,,
1577,0,0,0,0,0,0,0,0,0,0,0,0.93221274,0,,,,,,,,,,,,,,,,,,,,
1578,0,0,0,0,0,0,0,0,0,0,0,0.93435338,0,,,,,,,,,,,,,,,,,,,,
1579,0,0,0,0,0,0,0,0,0,0,0,0.93802276,0,,,,,,,,,,,,,,,,,,,,
1580,0,0,0,0,0,0,0,0,0,0,0,0.94267473,0,,,,,,,,,,,,,,,,,,,,
1581,0,0,0,0,0,0,0,0,0,0,0,0.948028825,0,,,,,,,,,,,,,,,,,,,,
1582,0,0,0,0,0,0,0,0,0,0,0,0.95283503,0,,,,,,,,,,,,,,,,,,,,
1583,0,0,0,0,0,0,0,0,0,0,0,0.95749716,0,,,,,,,,,,,,,,,,,,,,
1584,0,0,0,0,0,0,0,0,0,0,0,0.96176781,0,,,,,,,,,,,,,,,,,,,,
1585,0,0,0,0,0,0,0,0,0,0,0,0.96513203,0,,,,,,,,,,,,,,,,,,,,
1586,0,0,0,0,0,0,0,0,0,0,0,0.96758819,0,,,,,,,,,,,,,,,,,,,,
1587,0,0,0,0,0,0,0,0,0,0,0,0.96992982,0,,,,,,,,,,,,,,,,,,,,
1588,0,0,0,0,0,0,0,0,0,0,0,0.971481085,0,,,,,,,,,,,,,,,,,,,,
1589,0,0,0,0,0,0,0,0,0,0,0,0.97250843,0,,,,,,,,,,,,,,,,,,,,
1590,0,0,0,0,0,0,0,0,0,0,0,0.97366971,0,,,,,,,,,,,,,,,,,,,,
1591,0,0,0,0,0,0,0,0,0,0,0,0.97456199,0,,,,,,,,,,,,,,,,,,,,
1592,0,0,0,0,0,0,0,0,0,0,0,0.97480572,0,,,,,,,,,,,,,,,,,,,,
1593,0,0,0,0,0,0,0,0,0,0,0,0.9752003,0,,,,,,,,,,,,,,,,,,,,
1594,0,0,0,0,0,0,0,0,0,0,0,0.97572918,0,,,,,,,,,,,,,,,,,,,,
1595,0,0,0,0,0,0,0,0,0,0,0,0.976104795,0,,,,,,,,,,,,,,,,,,,,
1596,0,0,0,0,0,0,0,0,0,0,0,0.977012635,0,,,,,,,,,,,,,,,,,,,,
1597,0,0,0,0,0,0,0,0,0,0,0,0.977819015,0,,,,,,,,,,,,,,,,,,,,
1598,0,0,0,0,0,0,0,0,0,0,0,0.978716935,0,,,,,,,,,,,,,,,,,,,,
1599,0,0,0,0,0,0,0,0,0,0,0,0.979965155,0,,,,,,,,,,,,,,,,,,,,
1600,0,0,0,0,0,0,0,0,0,0,0,0.981715135,0,,,,,,,,,,,,,,,,,,,,
1601,0,0,0,0,0,0,0,0,0,0,0,0.98322354,0,,,,,,,,,,,,,,,,,,,,
1602,0,0,0,0,0,0,0,0,0,0,0,0.98467109,0,,,,,,,,,,,,,,,,,,,,
1603,0,0,0,0,0,0,0,0,0,0,0,0.9863371,0,,,,,,,,,,,,,,,,,,,,
1604,0,0,0,0,0,0,0,0,0,0,0,0.98791071,0,,,,,,,,,,,,,,,,,,,,
1605,0,0,0,0,0,0,0,0,0,0,0,0.98928791,0,,,,,,,,,,,,,,,,,,,,
1606,0,0,0,0,0,0,0,0,0,0,0,0.990484925,0,,,,,,,,,,,,,,,,,,,,
1607,0,0,0,0,0,0,0,0,0,0,0,0.99126596,0,,,,,,,,,,,,,,,,,,,,
1608,0,0,0,0,0,0,0,0,0,0,0,0.991219275,0,,,,,,,,,,,,,,,,,,,,
1609,0,0,0,0,0,0,0,0,0,0,0,0.990292405,0,,,,,,,,,,,,,,,,,,,,
1610,0,0,0,0,0,0,0,0,0,0,0,0.9890919,0,,,,,,,,,,,,,,,,,,,,
1611,0,0,0,0,0,0,0,0,0,0,0,0.9868179,0,,,,,,,,,,,,,,,,,,,,
1612,0,0,0,0,0,0,0,0,0,0,0,0.983611595,0,,,,,,,,,,,,,,,,,,,,
1613,0,0,0,0,0,0,0,0,0,0,0,0.980345645,0,,,,,,,,,,,,,,,,,,,,
1614,0,0,0,0,0,0,0,0,0,0,0,0.977730575,0,,,,,,,,,,,,,,,,,,,,
1615,0,0,0,0,0,0,0,0,0,0,0,0.97528256,0,,,,,,,,,,,,,,,,,,,,
1616,0,0,0,0,0,0,0,0,0,0,0,0.973301455,0,,,,,,,,,,,,,,,,,,,,
1617,0,0,0,0,0,0,0,0,0,0,0,0.972459005,0,,,,,,,,,,,,,,,,,,,,
1618,0,0,0,0,0,0,0,0,0,0,0,0.9725119,0,,,,,,,,,,,,,,,,,,,,
1619,0,0,0,0,0,0,0,0,0,0,0,0.973096625,0,,,,,,,,,,,,,,,,,,,,
1620,0,0,0,0,0,0,0,0,0,0,0,0.97462563,0,,,,,,,,,,,,,,,,,,,,
1621,0,0,0,0,0,0,0,0,0,0,0,0.97691424,0,,,,,,,,,,,,,,,,,,,,
1622,0,0,0,0,0,0,0,0,0,0,0,0.979301085,0,,,,,,,,,,,,,,,,,,,,
1623,0,0,0,0,0,0,0,0,0,0,0,0.98187405,0,,,,,,,,,,,,,,,,,,,,
1624,0,0,0,0,0,0,0,0,0,0,0,0.98441149,0,,,,,,,,,,,,,,,,,,,,
1625,0,0,0,0,0,0,0,0,0,0,0,0.98668874,0,,,,,,,,,,,,,,,,,,,,
1626,0,0,0,0,0,0,0,0,0,0,0,0.98882798,0,,,,,,,,,,,,,,,,,,,,
1627,0,0,0,0,0,0,0,0,0,0,0,0.990039255,0,,,,,,,,,,,,,,,,,,,,
1628,0,0,0,0,0,0,0,0,0,0,0,0.99046156,0,,,,,,,,,,,,,,,,,,,,
1629,0,0,0,0,0,0,0,0,0,0,0,0.9907854,0,,,,,,,,,,,,,,,,,,,,
1630,0,0,0,0,0,0,0,0,0,0,0,0.99066005,0,,,,,,,,,,,,,,,,,,,,
1631,0,0,0,0,0,0,0,0,0,0,0,0.989901715,0,,,,,,,,,,,,,,,,,,,,
1632,0,0,0,0,0,0,0,0,0,0,0,0.989230895,0,,,,,,,,,,,,,,,,,,,,
1633,0,0,0,0,0,0,0,0,0,0,0,0.989439225,0,,,,,,,,,,,,,,,,,,,,
1634,0,0,0,0,0,0,0,0,0,0,0,0.98978592,0,,,,,,,,,,,,,,,,,,,,
1635,0,0,0,0,0,0,0,0,0,0,0,0.990662695,0,,,,,,,,,,,,,,,,,,,,
1636,0,0,0,0,0,0,0,0,0,0,0,0.99257432,0,,,,,,,,,,,,,,,,,,,,
1637,0,0,0,0,0,0,0,0,0,0,0,0.994654965,0,,,,,,,,,,,,,,,,,,,,
1638,0,0,0,0,0,0,0,0,0,0,0,0.9957354,0,,,,,,,,,,,,,,,,,,,,
1639,0,0,0,0,0,0,0,0,0,0,0,0.99609924,0,,,,,,,,,,,,,,,,,,,,
1640,0,0,0,0,0,0,0,0,0,0,0,0.994607435,0,,,,,,,,,,,,,,,,,,,,
1641,0,0,0,0,0,0,0,0,0,0,0,0.989410005,0,,,,,,,,,,,,,,,,,,,,
1642,0,0,0,0,0,0,0,0,0,0,0,0.980916965,0,,,,,,,,,,,,,,,,,,,,
1643,0,0,0,0,0,0,0,0,0,0,0,0.96949783,0,,,,,,,,,,,,,,,,,,,,
1644,0,0,0,0,0,0,0,0,0,0,0,0.955552165,0,,,,,,,,,,,,,,,,,,,,
1645,0,0,0,0,0,0,0,0,0,0,0,0.939068505,0,,,,,,,,,,,,,,,,,,,,
1646,0,0,0,0,0,0,0,0,0,0,0,0.9226402,0,,,,,,,,,,,,,,,,,,,,
1647,0,0,0,0,0,0,0,0,0,0,0,0.90895712,0,,,,,,,,,,,,,,,,,,,,
1648,0,0,0,0,0,0,0,0,0,0,0,0.898923775,0,,,,,,,,,,,,,,,,,,,,
1649,0,0,0,0,0,0,0,0,0,0,0,0.89319478,0,,,,,,,,,,,,,,,,,,,,
1650,0,0,0,0,0,0,0,0,0,0,0,0.891287375,0,,,,,,,,,,,,,,,,,,,,
1651,0,0,0,0,0,0,0,0,0,0,0,0.89157414,0,,,,,,,,,,,,,,,,,,,,
1652,0,0,0,0,0,0,0,0,0,0,0,0.88877622,0,,,,,,,,,,,,,,,,,,,,
1653,0,0,0,0,0,0,0,0,0,0,0,0.876726255,0,,,,,,,,,,,,,,,,,,,,
1654,0,0,0,0,0,0,0,0,0,0,0,0.84747371,0,,,,,,,,,,,,,,,,,,,,
1655,0,0,0,0,0,0,0,0,0,0,0,0.791285105,0,,,,,,,,,,,,,,,,,,,,
1656,0,0,0,0,0,0,0,0,0,0,0,0.70703604,0,,,,,,,,,,,,,,,,,,,,
1657,0,0,0,0,0,0,0,0,0,0,0,0.603993905,0,,,,,,,,,,,,,,,,,,,,
1658,0,0,0,0,0,0,0,0,0,0,0,0.495874185,0,,,,,,,,,,,,,,,,,,,,
1659,0,0,0,0,0,0,0,0,0,0,0,0.390415005,0,,,,,,,,,,,,,,,,,,,,
1660,0,0,0,0,0,0,0,0,0,0,0,0.290364755,0,,,,,,,,,,,,,,,,,,,,
